Format Version,1.0,
Take Name,TrunkStability_DS_MOCAP_Raw_9,
Capture Frame Rate,1920.00,
Export Frame Rate,120.00,
Capture Start Time,09 Aug 2021 09:22:57 -0400,
Total Frames In Take,1605,
Total Exported Frames,25680,
Coordinate Space,Local,
Device Name,NIDAQ USB-6343 (BNC) 31369206,
Device Type,1,
Device Channel Count,10,
Mocap Rate,120.00,
Mocap Rate Multiple,16.00

MocapFrame, MocapTime, DeviceFrame,ESR,ESL,IntOblR,IntOblL,LatR,LatL,AbsR,AbsL,ExtOblR,ExtOblL
262,2.183333,4196,0.033783,-0.005967,0.037397,0.009473,0.014729,-0.033891,-0.026335,0.026884,0.000274,0.012429
262,2.183333,4197,0.039696,-0.001040,0.037397,0.011115,0.001260,-0.032577,-0.025678,0.027541,0.009473,0.002902
262,2.183333,4198,0.030498,-0.000054,0.034112,0.009144,0.007173,-0.044732,-0.027978,0.034440,0.014729,0.023599
262,2.183333,4199,0.032469,-0.012538,0.032469,0.012429,0.008159,-0.045718,-0.026664,0.027213,0.027213,0.017686
262,2.183333,4200,0.023599,-0.018451,0.030169,0.017357,0.013086,-0.045061,-0.023379,0.030169,-0.005310,0.003888
262,2.183333,4201,0.016372,-0.026993,0.032797,0.010130,0.025899,-0.049003,-0.021736,0.030826,0.004874,0.004217
262,2.183333,4202,0.009473,-0.023707,0.034440,0.012101,0.020971,-0.051960,-0.014180,0.030826,0.013415,0.007830
262,2.183333,4203,0.005202,-0.014180,0.035754,0.010130,0.025242,-0.051631,-0.024364,0.030498,0.020971,0.028198
262,2.183333,4204,0.009144,-0.009253,0.032140,0.016372,0.025242,-0.046375,-0.024036,0.030498,0.016043,0.023928
262,2.183333,4205,0.006516,-0.005967,0.030498,0.019657,0.023599,-0.044075,-0.025350,0.023599,0.006516,0.025899
262,2.183333,4206,0.009144,0.003560,0.027870,0.022285,0.024585,-0.032249,-0.026664,0.030498,0.013086,0.031812
262,2.183333,4207,0.011772,0.010458,0.025242,0.022285,0.021956,-0.038162,-0.016480,0.029512,0.034769,0.025570
263,2.191667,4208,0.011444,0.017029,0.022942,0.020971,0.020314,-0.030278,-0.022065,0.032140,0.030498,0.040353
263,2.191667,4209,0.012101,0.002902,0.026227,0.023599,0.017029,-0.025678,-0.024036,0.027870,0.011115,0.054151
263,2.191667,4210,0.014729,0.009144,0.014729,0.022942,0.021956,-0.018451,-0.022722,0.026884,0.034440,0.039696
263,2.191667,4211,0.018343,0.015386,0.015058,0.027870,0.016372,-0.017466,-0.021408,0.030169,0.028855,0.041996
263,2.191667,4212,0.009801,0.022285,0.011444,0.021299,0.008159,-0.002025,-0.026993,0.030498,0.041010,0.049880
263,2.191667,4213,0.022942,0.028527,0.012101,0.021299,0.005531,0.000274,-0.018123,0.035426,0.045281,0.056122
263,2.191667,4214,0.027213,0.020642,0.005531,0.033126,0.002574,0.006188,-0.022393,0.029841,0.031483,0.058422
263,2.191667,4215,0.031483,0.028527,0.008487,0.031812,-0.003668,0.010787,-0.023379,0.028198,0.042653,0.053822
263,2.191667,4216,0.033454,0.029841,0.003231,0.028198,0.003888,0.011444,-0.022065,0.025899,0.036083,0.061378
263,2.191667,4217,0.034440,0.026227,0.001588,0.032140,0.002245,0.020642,-0.030935,0.025242,0.046267,0.061707
263,2.191667,4218,0.020971,0.020314,0.007502,0.032797,0.004545,0.022613,-0.028307,0.024913,0.039368,0.061050
263,2.191667,4219,0.014072,0.008816,0.000931,0.039696,0.004874,0.020642,-0.027978,0.023599,0.039696,0.060393
263,2.191667,4220,0.010130,0.013744,0.003888,0.041996,0.002574,0.018343,-0.030935,0.027541,0.034440,0.035754
263,2.191667,4221,0.012429,0.019657,0.006516,0.041996,0.004217,0.020314,-0.033563,0.029184,0.029184,0.045938
263,2.191667,4222,0.016372,0.027213,0.008816,0.045281,-0.001697,0.015386,-0.027321,0.034440,0.009801,0.028198
263,2.191667,4223,0.010458,0.022942,0.007173,0.044624,0.001917,0.019985,-0.029949,0.028527,0.033126,0.017029
264,2.200000,4224,-0.000383,0.012758,0.016372,0.034440,0.005859,0.020642,-0.029292,0.029184,0.007173,0.026556
264,2.200000,4225,-0.009581,-0.001697,0.011444,0.052508,0.007502,0.017357,-0.029949,0.029184,0.016700,0.006845
264,2.200000,4226,-0.013523,-0.008924,0.011444,0.050209,-0.002025,0.028855,-0.028307,0.028527,0.001917,0.015715
264,2.200000,4227,-0.014180,-0.016808,0.010458,0.050209,-0.004653,0.031155,-0.035862,0.027870,0.000931,0.013086
264,2.200000,4228,-0.013523,-0.007610,-0.004325,0.050209,-0.007282,0.037397,-0.036519,0.030498,0.013744,0.004217
264,2.200000,4229,-0.023050,-0.014180,0.007830,0.050866,-0.008267,0.038054,-0.037834,0.027870,0.009801,0.003560
264,2.200000,4230,-0.031263,-0.019765,0.003231,0.044953,-0.004653,0.036411,-0.033891,0.025242,0.005202,0.007502
264,2.200000,4231,-0.035862,-0.028635,-0.000711,0.040025,-0.004653,0.031812,-0.036519,0.024585,0.000274,0.000603
264,2.200000,4232,-0.025350,-0.037505,0.004217,0.030498,-0.005639,0.027213,-0.033891,0.019657,0.003560,-0.003011
264,2.200000,4233,-0.019765,-0.017466,0.012429,0.021299,-0.005967,0.017357,-0.035862,0.032140,0.020314,-0.011552
264,2.200000,4234,-0.011224,-0.006624,0.011115,0.001260,-0.005310,0.006516,-0.032906,0.031483,0.021299,0.028527
264,2.200000,4235,-0.013195,-0.007939,0.011115,-0.008924,-0.006296,-0.009581,-0.033563,0.030826,0.019000,0.018014
264,2.200000,4236,-0.021079,-0.024693,0.008487,-0.018123,-0.008267,-0.010895,-0.040790,0.028527,0.019328,0.021956
264,2.200000,4237,-0.018123,-0.045718,0.011772,-0.023050,-0.010238,-0.018780,-0.036191,0.028527,0.013086,0.031483
264,2.200000,4238,-0.009253,-0.060830,0.002902,-0.031920,-0.012209,-0.023379,-0.038162,0.027213,0.042981,0.025899
264,2.200000,4239,-0.001368,-0.068714,0.011115,-0.047032,-0.018780,-0.031263,-0.039476,0.028527,0.040353,0.051851
265,2.208333,4240,-0.000054,-0.069043,0.011115,-0.056559,-0.012538,-0.043418,-0.038819,0.029512,0.039039,0.050866
265,2.208333,4241,-0.007282,-0.070357,0.009801,-0.054588,-0.015823,-0.038491,-0.037177,0.029512,0.041339,0.054151
265,2.208333,4242,-0.021079,-0.087111,0.010130,-0.046046,-0.014509,-0.038491,-0.040133,0.028855,0.073862,0.059079
265,2.208333,4243,-0.029621,-0.089082,0.011444,-0.039805,-0.013195,-0.039148,-0.037834,0.029512,0.045281,0.050209
265,2.208333,4244,-0.026993,-0.074299,0.013086,-0.036519,-0.017466,-0.040790,-0.038491,0.025899,0.042324,0.069920
265,2.208333,4245,-0.017794,-0.050317,0.010787,-0.038162,-0.009253,-0.043747,-0.038819,0.026556,0.047252,0.065321
265,2.208333,4246,-0.017137,-0.033563,0.008159,-0.034877,-0.007939,-0.042104,-0.040462,0.034769,0.054151,0.075176
265,2.208333,4247,-0.013195,-0.034877,0.012101,-0.027978,-0.006624,-0.041447,-0.039476,0.024913,0.051194,0.080104
265,2.208333,4248,-0.011224,-0.023050,0.018343,-0.024036,-0.005639,-0.037834,-0.038491,0.025570,0.042981,0.067949
265,2.208333,4249,-0.003996,-0.020094,0.025570,-0.009910,-0.004653,-0.037505,-0.037177,0.022613,0.035097,0.056779
265,2.208333,4250,-0.003339,-0.019437,0.026884,-0.004653,0.002902,-0.040133,-0.035862,0.021956,0.027213,0.062364
265,2.208333,4251,-0.016480,-0.019437,0.022285,0.005202,0.004545,-0.047689,-0.043090,0.027870,0.023270,0.056451
265,2.208333,4252,-0.015166,-0.018123,0.013086,0.015715,0.008487,-0.050974,-0.039148,0.016700,0.029184,0.046267
265,2.208333,4253,-0.014180,-0.010567,0.021299,0.020642,0.016700,-0.049003,-0.038491,0.018343,0.032797,0.043310
265,2.208333,4254,-0.007610,0.000274,0.020314,0.032469,0.020971,-0.053931,-0.037834,0.020314,0.018014,0.032469
265,2.208333,4255,-0.003668,0.010787,0.024256,0.034440,0.018671,-0.055245,-0.029949,0.019328,0.014072,0.023270
266,2.216667,4256,-0.008267,0.015058,0.026884,0.044296,0.018671,-0.054916,-0.035862,0.018014,0.019000,0.025899
266,2.216667,4257,-0.008924,0.016043,0.026227,0.047581,0.018014,-0.053931,-0.037177,0.013415,0.020642,0.026884
266,2.216667,4258,-0.003668,0.022613,0.022613,0.051523,0.021956,-0.057216,-0.035205,0.009473,0.006845,0.011115
266,2.216667,4259,0.001917,0.034769,0.021299,0.052508,0.017357,-0.030278,-0.035862,0.006845,-0.008267,0.009801
266,2.216667,4260,0.002902,0.039368,0.023270,0.053822,0.016372,-0.032577,-0.036848,0.010787,0.009473,0.003560
266,2.216667,4261,0.011115,0.035754,0.021956,0.056779,0.005202,-0.020094,-0.037177,0.005531,0.030498,-0.006953
266,2.216667,4262,0.016043,0.029184,0.024585,0.062035,-0.003339,-0.005639,-0.037834,0.002574,-0.005310,-0.025350
266,2.216667,4263,0.028527,0.028198,0.028198,0.053822,-0.001368,0.006845,-0.033891,0.000274,-0.012209,-0.018451
266,2.216667,4264,0.042324,0.036740,0.029841,0.051523,-0.015494,0.016372,-0.030278,0.000603,-0.012209,-0.013523
266,2.216667,4265,0.046267,0.033454,0.031155,0.044953,-0.013195,0.020642,-0.030935,-0.010238,0.000274,-0.013523
266,2.216667,4266,0.024256,0.019328,0.027213,0.041667,-0.010895,0.025570,-0.034220,-0.007282,-0.004325,-0.012209
266,2.216667,4267,0.012429,0.000274,0.028527,0.047581,-0.005639,0.031812,-0.036191,-0.012538,-0.008924,-0.023379
266,2.216667,4268,0.008487,-0.006296,0.036083,0.037725,0.001260,0.036083,-0.038491,-0.015494,-0.001368,0.000931
266,2.216667,4269,0.015715,-0.003339,0.043638,0.040353,0.008487,0.041667,-0.034220,-0.019765,-0.011881,-0.004653
266,2.216667,4270,0.024585,0.008159,0.044296,0.042981,0.019328,0.045938,-0.034548,-0.029949,-0.007282,-0.002354
266,2.216667,4271,0.025570,0.015058,0.057765,0.040682,0.031483,0.043638,-0.035862,-0.021736,-0.023050,0.007173
267,2.225000,4272,0.028198,0.016372,0.047252,0.039368,0.041339,0.040682,-0.037177,-0.025021,0.003888,0.012101
267,2.225000,4273,0.023599,0.012101,0.047909,0.038382,0.054151,0.033454,-0.038162,-0.027321,-0.000711,0.000274
267,2.225000,4274,0.021628,0.012429,0.044624,0.040353,0.065321,0.051523,-0.039805,-0.028635,-0.009253,0.007830
267,2.225000,4275,0.030826,0.016043,0.044624,0.040682,0.065978,0.048895,-0.041776,-0.028964,0.002574,0.018671
267,2.225000,4276,0.034769,0.033454,0.042324,0.040025,0.060721,0.047252,-0.041447,-0.029949,0.035097,0.011115
267,2.225000,4277,0.042324,0.036740,0.034440,0.041667,0.056451,0.035426,-0.042761,-0.027321,0.015386,0.029841
267,2.225000,4278,0.034769,0.028198,0.029512,0.049880,0.046924,0.018014,-0.042433,-0.028307,0.014729,0.025899
267,2.225000,4279,0.019328,0.012101,0.028198,0.055794,0.035097,0.019328,-0.045389,-0.024693,0.014401,0.029841
267,2.225000,4280,0.018343,-0.000711,0.024913,0.058750,0.032140,0.017029,-0.043090,-0.026335,0.009801,0.035426
267,2.225000,4281,0.016700,0.001588,0.022942,0.049223,0.025899,0.013415,-0.038491,-0.022393,0.017029,0.043310
267,2.225000,4282,0.018014,0.005859,0.021299,0.054808,0.021956,0.011115,-0.037834,-0.019437,0.011772,0.019000
267,2.225000,4283,0.019985,0.011444,0.019657,0.056122,0.016372,0.010787,-0.043747,-0.017137,0.012101,0.015058
267,2.225000,4284,0.010130,0.011444,0.019985,0.059407,0.014729,0.011444,-0.038819,-0.016808,0.020971,0.012429
267,2.225000,4285,0.023599,0.011444,0.012429,0.063349,0.012429,0.016372,-0.031592,-0.009910,0.005531,0.012758
267,2.225000,4286,0.013744,0.006188,0.016700,0.059079,0.008816,0.018671,-0.030935,-0.007939,0.005531,-0.001040
267,2.225000,4287,0.011444,0.007830,0.011772,0.063349,0.005859,0.024585,-0.026007,-0.000383,0.007173,0.003231
268,2.233333,4288,0.015058,0.011444,0.013086,0.063678,0.006188,0.015058,-0.024364,0.001917,0.006516,-0.002354
268,2.233333,4289,0.017686,0.004874,0.015386,0.062692,0.007173,0.022942,-0.023379,0.007502,0.006845,-0.008596
268,2.233333,4290,0.014072,0.009473,0.011115,0.062364,0.008487,0.027541,-0.020422,0.012101,-0.006624,-0.005639
268,2.233333,4291,0.011444,0.000274,0.019000,0.060393,0.010130,0.034112,-0.017794,0.013415,0.005531,-0.039476
268,2.233333,4292,0.015058,0.001917,0.025570,0.058750,0.004874,0.035754,-0.015823,0.022942,0.001588,-0.005967
268,2.233333,4293,0.020314,0.002245,0.032469,0.052180,0.020314,0.032140,-0.013523,0.028198,0.002574,-0.017466
268,2.233333,4294,0.024256,-0.006624,0.035754,0.046267,0.022285,0.040353,-0.011881,0.026884,-0.003339,-0.026993
268,2.233333,4295,0.005202,-0.003339,0.039696,0.044953,0.032469,0.038054,-0.012209,0.035426,-0.019108,-0.014180
268,2.233333,4296,-0.009581,0.001260,0.032140,0.041996,0.035097,0.038711,-0.013852,0.037397,0.008816,-0.013523
268,2.233333,4297,-0.018451,0.009801,0.028855,0.053165,0.028527,0.035754,-0.012209,0.041996,0.010130,-0.003668
268,2.233333,4298,-0.014837,0.010787,0.026227,0.049880,0.036083,0.036411,-0.016808,0.043310,0.010458,0.004217
268,2.233333,4299,-0.028964,-0.000711,0.025899,0.050209,0.031155,0.035754,-0.012538,0.044624,0.010787,0.005859
268,2.233333,4300,-0.041447,-0.025678,0.023928,0.045610,0.028527,0.030498,-0.014837,0.048566,0.030169,-0.012209
268,2.233333,4301,-0.050317,-0.040462,0.032140,0.030826,0.027870,0.027213,-0.016151,0.052508,0.030169,0.015386
268,2.233333,4302,-0.051303,-0.047032,0.030826,0.032469,0.027541,0.020314,-0.014837,0.057436,0.031155,0.023599
268,2.233333,4303,-0.046375,-0.056887,0.031812,0.025242,0.023270,0.020314,-0.013852,0.057765,0.026556,0.035426
269,2.241667,4304,-0.051631,-0.074299,0.030826,0.019328,0.015715,0.014729,-0.013195,0.060064,0.023599,0.041996
269,2.241667,4305,-0.052617,-0.077256,0.022942,0.015386,0.009473,0.009801,-0.011552,0.063349,0.034112,0.054808
269,2.241667,4306,-0.048018,-0.089411,0.029841,0.016700,0.002245,0.007173,-0.009581,0.066306,0.036083,0.046924
269,2.241667,4307,-0.046703,-0.099923,0.028855,0.017686,0.004217,0.011772,-0.009910,0.069920,0.041667,0.065321
269,2.241667,4308,-0.037177,-0.118977,0.027541,0.016372,0.003231,0.007173,-0.008267,0.071891,0.046924,0.071891
269,2.241667,4309,-0.037177,-0.139674,0.024913,0.008816,0.002245,0.007502,-0.004653,0.072876,0.024585,0.076162
269,2.241667,4310,-0.037505,-0.141973,0.025570,-0.006296,-0.003339,0.005859,-0.004325,0.074190,0.051523,0.082403
269,2.241667,4311,-0.034220,-0.139674,0.024585,-0.010238,0.001588,0.008159,-0.003668,0.071562,0.043967,0.071891
269,2.241667,4312,-0.029621,-0.120291,0.025242,-0.020422,-0.007282,0.008487,-0.020422,0.069263,0.036083,0.079447
269,2.241667,4313,-0.024036,-0.089739,0.026227,-0.038162,-0.006296,0.005531,-0.014509,0.073862,0.046924,0.091273
269,2.241667,4314,-0.007282,-0.053602,0.023270,-0.053274,-0.006296,0.005202,-0.014180,0.067620,0.029841,0.072219
269,2.241667,4315,-0.004325,-0.024364,0.021299,-0.062801,-0.005967,0.001917,-0.014509,0.067620,0.037397,0.063349
269,2.241667,4316,0.003231,-0.006953,0.015058,-0.056887,-0.004653,-0.003339,-0.009910,0.067292,0.036083,0.063678
269,2.241667,4317,0.011115,0.015386,0.010130,-0.046375,-0.005310,-0.003668,-0.017466,0.066963,0.030498,0.065321
269,2.241667,4318,0.015715,0.033126,0.007173,-0.039148,-0.003011,-0.005639,-0.011552,0.070577,0.043638,0.076490
269,2.241667,4319,0.010458,0.041667,0.001917,-0.022393,0.000603,-0.001697,-0.010567,0.063678,0.019985,0.057108
270,2.250000,4320,-0.000054,0.037725,0.003231,-0.014180,0.004874,-0.000383,-0.010567,0.062692,0.021956,0.046924
270,2.250000,4321,-0.001040,0.046267,0.007502,-0.016808,0.005859,0.006188,-0.013195,0.061378,0.019657,0.057765
270,2.250000,4322,0.008159,0.063349,0.007173,-0.009581,0.015386,0.000931,-0.019765,0.060064,0.018014,0.051851
270,2.250000,4323,0.014729,0.060064,0.006516,-0.003996,0.013415,-0.002025,-0.014509,0.053494,0.016043,0.036083
270,2.250000,4324,0.008487,0.057436,0.011115,0.002574,0.010787,-0.001368,-0.015823,0.057765,0.021628,0.009473
270,2.250000,4325,0.003231,0.044624,0.001260,0.010130,0.004874,-0.005967,-0.018123,0.052508,0.015386,0.025242
270,2.250000,4326,0.003231,0.033126,0.004217,0.005859,0.019657,-0.023379,-0.016808,0.051523,0.014072,0.028198
270,2.250000,4327,0.008159,0.030169,0.005202,0.007502,0.024585,-0.022065,-0.016151,0.039039,-0.003011,0.016043
270,2.250000,4328,0.008487,0.024585,0.006188,0.008159,0.029184,-0.021079,-0.022722,0.044296,0.005202,0.011444
270,2.250000,4329,0.012101,0.026884,0.004545,0.016372,0.027213,-0.020094,-0.025350,0.046267,0.021956,-0.003011
270,2.250000,4330,0.019985,0.029841,0.002574,0.020642,0.018014,-0.018451,-0.026007,0.041667,0.015715,0.036083
270,2.250000,4331,0.029512,0.030826,0.003888,0.018671,0.028855,-0.015823,-0.035862,0.037397,0.026556,0.031155
270,2.250000,4332,0.046267,0.025570,0.004545,0.020314,0.027541,-0.010895,-0.022393,0.031155,0.001917,0.012429
270,2.250000,4333,0.039696,0.020314,0.013086,0.022285,0.025899,-0.008924,-0.027978,0.033454,0.016372,-0.003996
270,2.250000,4334,0.039696,0.030498,0.003888,0.026227,0.025570,-0.007282,-0.027650,0.031812,0.017029,0.028855
270,2.250000,4335,0.036740,0.031812,0.001588,0.029841,0.021628,-0.003996,-0.039805,0.032797,0.027213,0.033454
271,2.258333,4336,0.027870,0.030498,0.003231,0.031812,0.019328,-0.004653,-0.027978,0.026556,0.026556,0.037725
271,2.258333,4337,0.021956,0.014729,-0.000054,0.035426,0.014072,-0.003339,-0.032906,0.028527,0.031155,0.039039
271,2.258333,4338,0.015386,0.011444,-0.014509,0.039696,0.008159,0.002245,-0.032249,0.028527,0.046595,0.037725
271,2.258333,4339,0.006516,-0.002354,-0.002682,0.041339,0.001917,0.008487,-0.032906,0.028855,0.031812,0.041667
271,2.258333,4340,0.003560,-0.006296,-0.002682,0.046595,-0.000054,0.001260,-0.032249,0.023270,0.037068,0.044296
271,2.258333,4341,0.005531,-0.004325,-0.000054,0.044296,-0.007282,0.013415,-0.033234,0.021628,0.038054,0.050209
271,2.258333,4342,0.013744,-0.004982,0.000603,0.041996,-0.013195,0.016043,-0.036848,0.023928,0.040353,0.058093
271,2.258333,4343,0.015058,0.005202,-0.001368,0.040682,-0.018451,0.014729,-0.032906,0.025242,0.041996,0.050866
271,2.258333,4344,0.012429,-0.001368,0.004545,0.038054,-0.026335,0.010787,-0.032249,0.023928,0.041010,0.048566
271,2.258333,4345,0.008816,-0.009253,0.006845,0.031155,-0.020094,-0.000054,-0.032249,0.022613,0.035426,0.050866
271,2.258333,4346,-0.014509,-0.020751,0.007830,0.029512,-0.020094,-0.010895,-0.034220,0.023928,0.052180,0.047581
271,2.258333,4347,-0.017466,-0.037505,0.009473,0.027870,-0.025350,-0.020422,-0.028964,0.015715,0.035426,0.037068
271,2.258333,4348,-0.045061,-0.047689,0.009473,0.033126,-0.029949,-0.029949,-0.033563,0.021628,0.031155,0.018014
271,2.258333,4349,-0.058530,-0.049332,0.004545,0.028198,-0.026993,-0.041119,-0.033234,0.015715,0.033783,0.051523
271,2.258333,4350,-0.063786,-0.048018,0.004874,0.032140,-0.025021,-0.050974,-0.036191,0.015058,0.014401,0.030169
271,2.258333,4351,-0.066414,-0.046703,0.007173,0.032797,-0.021408,-0.043090,-0.044075,0.014401,0.019328,0.025899
272,2.266667,4352,-0.058859,-0.054916,0.013415,0.034769,-0.020094,-0.042761,-0.041776,0.010787,0.030826,0.019657
272,2.266667,4353,-0.058859,-0.049989,0.016372,0.038054,-0.019108,-0.043747,-0.041447,0.013744,0.014401,-0.002025
272,2.266667,4354,-0.052945,-0.042761,0.020642,0.037068,-0.019108,-0.046375,-0.041447,0.014401,0.010458,0.013415
272,2.266667,4355,-0.045718,-0.037834,0.022942,0.041339,-0.014837,-0.060173,-0.037834,0.012101,0.003231,-0.003339
272,2.266667,4356,-0.032906,-0.028307,0.020971,0.036083,-0.018451,-0.052945,-0.035862,0.007173,-0.009910,-0.020094
272,2.266667,4357,-0.026007,-0.013195,0.021956,0.032797,-0.015823,-0.050317,-0.038491,0.011115,-0.026993,-0.008267
272,2.266667,4358,-0.013195,0.013415,0.022942,0.029841,-0.016151,-0.043747,-0.040790,0.013086,-0.013852,-0.013852
272,2.266667,4359,0.002245,0.018343,0.023928,0.037725,-0.013195,-0.042433,-0.036848,0.009801,0.000274,-0.018780
272,2.266667,4360,0.007502,0.012101,0.022942,0.037397,-0.009253,-0.033891,-0.038491,0.010787,-0.000711,-0.005639
272,2.266667,4361,0.000274,0.006845,0.020314,0.028855,-0.003011,-0.028964,-0.035205,0.016043,-0.005310,0.001588
272,2.266667,4362,-0.001040,0.001588,0.018671,0.020314,-0.000383,-0.023707,-0.038162,0.013086,0.014401,0.003888
272,2.266667,4363,-0.001040,0.008816,0.019000,0.015386,0.003231,-0.020751,-0.036519,0.015715,0.006845,-0.004982
272,2.266667,4364,0.006516,0.004874,0.023928,0.008487,0.003560,-0.023707,-0.030935,0.015715,0.019985,0.008816
272,2.266667,4365,0.013744,-0.008267,0.027213,0.012758,0.001917,-0.024036,-0.024693,0.016043,0.021299,0.014072
272,2.266667,4366,0.015058,-0.015166,0.027213,0.016700,0.002245,-0.020094,-0.036848,0.020642,0.032797,0.034112
272,2.266667,4367,0.014401,-0.021736,0.034440,0.016043,0.000931,-0.012866,-0.036191,0.011772,0.020314,0.053822
273,2.275000,4368,0.013086,-0.018123,0.025242,0.023599,-0.000383,-0.008267,-0.037177,0.008487,0.020314,0.027541
273,2.275000,4369,0.014401,-0.019108,0.028855,0.016372,0.000603,0.001588,-0.036848,0.008816,0.031483,0.047581
273,2.275000,4370,0.017357,-0.019108,0.026227,0.019328,0.006188,-0.006624,-0.031263,0.010130,0.037725,0.044296
273,2.275000,4371,0.018014,-0.024364,0.023599,0.020642,0.007830,-0.002682,-0.036848,0.010458,0.061707,0.042324
273,2.275000,4372,0.023270,-0.033234,0.029512,0.016700,0.010458,-0.003011,-0.033891,0.008816,0.014401,0.081746
273,2.275000,4373,0.028527,-0.025678,0.022942,0.010787,0.015715,0.000931,-0.032906,0.010787,0.029512,0.034769
273,2.275000,4374,0.034769,-0.013523,0.023599,0.009144,0.002574,0.009801,-0.033891,0.009801,0.030169,0.046924
273,2.275000,4375,0.031155,-0.005310,0.023599,0.010458,0.004874,0.003888,-0.032249,-0.000054,0.028527,0.054480
273,2.275000,4376,0.020314,0.002245,0.018343,0.014729,0.004217,0.006845,-0.033891,0.014729,0.029841,0.049880
273,2.275000,4377,0.018343,-0.010238,0.015715,0.018014,0.006188,0.007173,-0.032906,0.011115,0.031812,0.056451
273,2.275000,4378,0.012758,-0.009910,0.018671,0.010458,0.017357,0.009144,-0.034548,0.015058,0.029512,0.043967
273,2.275000,4379,0.005531,-0.011552,0.019328,0.014072,0.012758,0.011772,-0.041119,0.014729,0.026227,0.038382
273,2.275000,4380,0.013415,-0.011881,0.020314,0.012429,0.015715,0.013415,-0.030935,0.001260,0.018671,0.037068
